G5,Toán,Một	số	yếu	tố thống kê,Hình thành và giải quyết vấn đề đơn giản xuất hiện từ các số liệu và biểu đồ thống kê hình quạt tròn đã có,Nêu được một số nhận xét đơn giản từ biểu đồ hình quạt tròn.,empty
G5,Toán,Một	số	yếu	tố thống kê,Hình thành và giải quyết vấn đề đơn giản xuất hiện từ các số liệu và biểu đồ thống kê hình quạt tròn đã có,Làm quen với việc phát hiện vấn đề hoặc quy luật đơn giản dựa trên quan sát các số liệu từ biểu đồ hình quạt tròn.,empty
G5,Toán,Một	số	yếu	tố thống kê,Hình thành và giải quyết vấn đề đơn giản xuất hiện từ các số liệu và biểu đồ thống kê hình quạt tròn đã có,Giải quyết được những vấn đề đơn giản liên quan đến các số liệu thu được từ biểu đồ hình quạt tròn.,empty
G5,Toán,Một	số	yếu	tố thống kê,Hình thành và giải quyết vấn đề đơn giản xuất hiện từ các số liệu và biểu đồ thống kê hình quạt tròn đã có,"Nhận biết được mối liên hệ giữa thống kê với các kiến thức khác trong môn Toán và trong thực tiễn (ví dụ: số thập phân, tỉ số phần trăm,...).",empty
G5,Toán,Một số yếu tố xác suất,Tỉ số mô tả số lần lặp lại của một khả năng xảy ra (nhiều lần) của một sự kiện trong một thí nghiệm so với tổng số lần thực hiện thí nghiệm đó ở những trường hợp đơn giản,Sử dụng được tỉ số để mô tả số lần lặp lại của một khả năng xảy ra (nhiều lần) của một sự kiện trong một thí nghiệm so với tổng số lần thực hiện thí nghiệm đó ở những trường hợp đơn giản (ví dụ: sử dụng tỉ số  2/5  để mô  tả 2 lần xảy ra khả năng “mặt sấp đồng xu xuất hiện” của khi tung đồng xu 5 lần).,empty
G5,Toán,HOẠT ĐỘNG THỰC HÀNH VÀ TRẢI NGHIỆM,Hoạt động 1: Thực hành ứng dụng các kiến thức toán học vào thực tiễn và các chủ đề liên môn,"– Thực hành tổng hợp các hoạt động liên quan đến tính toán, đo lường và ước lượng như: tính toán và ước lượng thể tích của một số hình khối trong thực tiễn liên quan đến các hình đã học; tính toán và ước lượng về vận tốc, quãng đường, thời gian trong chuyển động đều. – Thực hành thu thập, phân tích, biểu diễn các số liệu thống kê (thông qua một số tình huống đơn giản gắn với những vấn đề phát triển kinh tế – xã hội hoặc có tính toàn cầu như biến đổi khí hậu, phát triển bền vững, giáo dục tài chính, chủ quyền biên giới, biển đảo, giáo dục STEM,...). – Thực hành mua bán, trao đổi, chi tiêu hợp lí; thực hành tính tiền lãi, lỗ trong mua bán; tính lãi suất trong tiền gửi tiết kiệm và vay vốn.",empty
G5,Toán,HOẠT ĐỘNG THỰC HÀNH VÀ TRẢI NGHIỆM,"Hoạt động 2: Tổ chức các hoạt động ngoài giờ chính khoá (ví dụ: trò chơi “Bảy mảnh nghìn hình (tangram)” hoặc các hoạt động “Học vui – Vui học”; trò chơi liên quan đến mua bán, trao đổi hàng hoá; lắp ghép, gấp, xếp hình; tung đồng xu, xúc xắc,...) liên quan đến ôn tập, củng cố các kiến thức toán hoặc giải quyết vấn đề nảy sinh trong tình huống thực tiễn",empty,empty
G5,Toán,HOẠT ĐỘNG THỰC HÀNH VÀ TRẢI NGHIỆM,Hoạt động 3 (nếu nhà trường có điều kiện thực hiện): Tổ chức giao lưu với học sinh có khả năng và yêu thích môn Toán trong trường và trường bạn.,empty,empty
G5,Ngữ Văn,Đọc,Kỹ thuật đọc,"	Đọc đúng và diễn cảm các văn bản truyện, kịch bản, bài thơ, bài miêu tả, tốc độ đọc khoảng 90 - 100 tiếng trong 1 phút. ",empty
G5,Ngữ Văn,Đọc,Kỹ thuật đọc,	Đọc thầm với tốc độ nhanh hơn lớp 4.  ,empty
G5,Ngữ Văn,Đọc,Kỹ thuật đọc,"	Sử dụng được một số từ điển tiếng Việt thông dụng để tìm từ, nghĩa của từ, cách dùng từ và tra cứu thông tin khác. ",empty
G5,Ngữ Văn,Đọc,Kỹ thuật đọc,	Biết đọc theo những cách khác nhau (đọc lướt và đọc kĩ). ,empty
G5,Ngữ Văn,Đọc,Kỹ thuật đọc,"	Ghi chép được vắn tắt những ý tưởng, chi tiết quan trọng vào phiếu đọc sách hoặc sổ tay.",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,Đọc hiểu nội dung ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Nhận biết được một số chi tiết tiêu biểu và nội dung chính của văn bản. Hiểu được nội dung hàm ẩn dễ nhận biết của văn bản. ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Chỉ ra được mối liên hệ giữa các chi tiết. Biết tóm tắt văn bản. ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Hiểu chủ đề của văn bản.  Đọc hiểu hình thức ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Nhận biết được văn bản viết theo tưởng tượng và văn bản viết về người thật, việc thật. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Nhận biết được thời gian, địa điểm và tác dụng của chúng trong câu chuyện. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Hiểu từ ngữ, hình ảnh, biện pháp so sánh, nhân hoá trong văn bản.   Liên hệ, so sánh, kết nối ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Biết nhận xét về thời gian, địa điểm, hình dáng, tính cách của nhân vật qua hình  ảnh trong truyện tranh hoặc phim hoạt hình. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Tìm được một cách kết thúc khác cho câu chuyện. ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Nêu những điều học được từ câu chuyện, bài thơ, màn kịch; lựa chọn điều tâm đắc nhất và giải thích vì sao.  Đọc mở rộng ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Trong 1 năm học, đọc tối thiểu 35 văn bản văn học (bao gồm văn bản được hướng dẫn đọc trên mạng Internet) có thể loại và độ dài tương đương với các văn bản đã học. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Thuộc lòng ít nhất 10 - 12 đoạn thơ, bài thơ hoặc đoạn văn đã học; mỗi đoạn thơ, bài thơ, đoạn văn có độ dài khoảng 100 chữ.  Văn bản thông tin  Đọc hiểu nội dung ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Nhận biết được những chi tiết tiêu biểu và các thông tin chính của văn bản. ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Dựa vào nhan đề và các đề mục lớn, xác định được đề tài, thông tin chính của văn bản. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Nhận biết được mối liên hệ giữa các chi tiết. Biết tóm tắt văn bản.  Đọc hiểu hình thức ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Nhận biết được mục đích và đặc điểm của văn bản giải thích về một hiện tượng tự nhiên; văn bản giới thiệu sách hoặc phim; văn bản quảng cáo, văn bản chương trình hoạt động. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"       Nhận biết được bố cục (phần đầu, phần giữa (chính), phần cuối) và các yếu tố (nhan đề, đoạn văn, câu chủ đề) của một văn bản thông tin đơn giản. ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,       Nhận biết được cách triển khai ý tưởng và thông tin trong văn bản theo trật tự thời gian hoặc theo tầm quan trọng. ,empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"	Nhận biết được vai trò của hình ảnh, kí hiệu hoặc số liệu trong việc thể hiện thông tin chính của văn bản (văn bản in hoặc văn bản điện tử).  Liên hệ, so sánh, kết nối ",empty
G5,Ngữ Văn,Đọc hiểu,văn bản văn học,"	Nêu được những thay đổi trong hiểu biết, tình cảm, cách ứng xử của bản thân sau khi đọc văn bản.  Đọc mở rộng  Trong 1 năm học, đọc tối thiểu 18 văn bản thông tin (bao gồm văn bản được hướng dẫn đọc trên mạng Internet) có kiểu văn bản và độ dài tương đương với các văn bản đã học. ",empty
G5,Ngữ Văn,VIẾT,KĨ THUẬT VIẾT,"Biết viết hoa danh từ chung trong một số trường hợp đặc biệt khi muốn thể hiện sự tôn kính. Biết viết đúng tên người, tên địa lí nước ngoài.",empty
G5,Ngữ Văn,empty,empty,empty,empty
G5,Ngữ Văn,empty,empty,empty,empty
G5,Khoa học,CHẤT,"Đất
− Thành phần của đất
− Vai trò của đất
− Vấn đề ô nhiễm, xói mòn đất và bảo vệ môi trường đất","− Nêu được một số thành phần của đất. − Trình bày được vai trò của đất đối với cây trồng. − Nêu được nguyên nhân, tác hại của ô nhiễm, xói mòn đất và biện pháp chống ô nhiễm, xói mòn đất.  − Đề xuất, thực hiện được việc làm giúp bảo vệ môi trường đất và vận động những người xung quanh cùng thực hiện.",empty
G5,Khoa học,CHẤT,Hỗn hợp và dung dịch,− Phân biệt được hỗn hợp và dung dịch từ các ví dụ đã cho.  − Thực hành tách muối hoặc đường ra khỏi dung dịch muối hoặc đường.,empty
G5,Khoa học,CHẤT,"Sự biến đổi của chất
 − Sự biến đổi trạng thái
 − Sự biến đổi hoá học","− Nêu được ở mức độ đơn giản một số đặc điểm của chất ở trạng thái rắn, lỏng, khí.  − Trình bày được ví dụ về biến đổi trạng thái của chất.  - Trình bày được một số ví dụ đơn giản gần gũi với cuộc sống về biến đổi hoá học (ví dụ: đinh bị gỉ, giấy cháy, than cháy,...).",empty
G5,Khoa học,NĂNG LƯỢNG,Vai trò của năng lượng,Trình bày được một số nguồn năng lượng thông dụng và việc sử dụng chúng trong cuộc sống hằng ngày.,empty
G5,Khoa học,NĂNG LƯỢNG,"Năng lượng điện
− Mạch điện đơn giản
− Vật dẫn điện và vật cách điện
− Sử dụng năng lượng điện","− Mô tả được cấu tạo và hoạt động của mạch điện thắp sáng gồm: nguồn điện, công tắc và bóng đèn. − Giải thích được lí do sử dụng vật dẫn điện, vật cách điện trong một số đồ vật, tình huống thường gặp. − Đề xuất được cách làm thí nghiệm để xác định vật dẫn điện, vật cách điện. − Nêu được một số quy tắc cơ bản về an toàn điện và tuân thủ các quy tắc an toàn điện trong tình huống thường gặp. − Nêu và thực hiện được việc làm thiết thực để tiết kiệm năng lượng điện ở trường và ở nhà. − Đề xuất và trình bày được những việc cần làm để sử dụng an toàn, tiết kiệm năng lượng điện một cách đơn giản, dễ nhớ (như dùng hình ảnh, sơ đồ,...) để vận động gia đình và cộng đồng cùng thực hiện.",empty
G5,Khoa học,NĂNG LƯỢNG,"Năng lượng chất đốt
 − Một số nguồn năng lượng chất đốt
 − Sử dụng an toàn, tiết kiệm năng lượng chất đốt","− Nêu được một số nguồn năng lượng chất đốt và vai trò của chúng trong đời sống và sản xuất. − Trình bày được biện pháp phòng chống cháy, nổ, ô nhiễm khi sử dụng năng lượng chất đốt. − Nêu và thực hiện được việc làm thiết thực để tiết kiệm năng lượng chất đốt.",empty
G5,Khoa học,NĂNG LƯỢNG,"Năng lượng mặt trời, gió và nước chảy
 − Sử dụng năng lượng mặt trời
 − Sử dụng năng lượng gió
 − Sử dụng năng lượng nước chảy","− Kể được tên một số phương tiện, máy móc và hoạt động của con người sử dụng năng lượng mặt trời, gió và nước chảy.  − Thu thập, xử lí thông tin và trình bày được (bằng những hình thức khác nhau) về việc khai thác, sử dụng các dạng năng lượng nêu trên.",empty
G5,Khoa học,THỰC VẬT VÀ ĐỘNG VẬT,"Sự sinh sản ở thực vật và động vật
 − Sự sinh sản của thực vật có hoa
 − Sự sinh sản của động vật","− Đặt được câu hỏi về sự sinh sản của thực vật có hoa.  − Xác định được cơ quan sinh sản của thực vật có hoa; phân biệt được hoa đơn tính và hoa lưỡng tính.  − Vẽ sơ đồ (hoặc sử dụng sơ đồ đã cho), ghi chú được tên các bộ phận của hoa và các bộ phận của hạt.  − Dựa trên sơ đồ nêu được vai trò của nhị và nhuỵ trong quá trình thụ phấn, thụ tinh, tạo hạt và quả.  − Nêu được ví dụ về cây con mọc ra từ thân, rễ, lá của một số thực vật có hoa.  − Thực hành: Trồng cây bằng hạt và trồng cây bằng thân (hoặc lá, rễ).  − Đặt được câu hỏi về sự sinh sản của động vật.  − Nêu được tên một số động vật đẻ trứng, đẻ con và các hình thức sinh sản của chúng qua quan sát tranh ảnh và (hoặc) video.",empty
G5,Khoa học,THỰC VẬT VÀ ĐỘNG VẬT,Sự lớn lên và phát triển của thực vật và động vật,"− Sử dụng sơ đồ đã cho, ghi chú được tên một số giai đoạn phát triển chính của cây con mọc lên từ hạt và cây con mọc lên từ một số bộ phận của cây mẹ; trình bày được sự lớn lên của cây con.  − Sử dụng sơ đồ đã cho, ghi chú được vòng đời của một số động vật đẻ trứng và đẻ con; trình bày được sự lớn lên của con non nở ra từ trứng và con non được sinh ra từ thú mẹ.",empty
G5,Khoa học,"NẤM, VI KHUẨN",Vi khuẩn,"Nhận ra được vi khuẩn có kích thước nhỏ, không thể nhìn thấy bằng mắt thường; chúng sống ở khắp nơi trong đất, nước, sinh vật khác,... qua quan sát tranh ảnh, video.",empty
G5,Khoa học,"NẤM, VI KHUẨN",Vi khuẩn có lợi,Trình bày được một đến hai ví dụ về việc sử dụng vi khuẩn có ích trong chế biến thực phẩm.,empty
G5,Khoa học,"NẤM, VI KHUẨN",Vi khuẩn có hại,Kể được tên một đến hai bệnh ở người do vi khuẩn gây ra; nêu được nguyên nhân gây bệnh và cách phòng tránh.,empty
G5,Khoa học,CON NGƯỜI VÀ SỨC KHOẺ,"Sự sinh sản và phát triển ở người
 − Sự sinh sản ở người
 − Các giai đoạn phát triển của cơ thể người","− Nêu được ý nghĩa của sự sinh sản ở người.  − Phân biệt được đặc điểm sinh học và đặc điểm xã hội của nam và nữ; thể hiện được thái độ và thực hiện tôn trọng các bạn cùng giới và khác giới.  − Sử dụng được sơ đồ và một số thuật ngữ (trứng, tinh trùng, sự thụ tinh,...) để trình bày quá trình hình thành cơ thể người.  − Phân biệt được một số giai đoạn phát triển chính của con người (tuổi ấu thơ, tuổi dậy thì, tuổi trưởng thành,...).",empty
G5,Khoa học,CON NGƯỜI VÀ SỨC KHOẺ,Chăm sóc sức khoẻ tuổi dậy thì,"− Nêu và thực hiện được những việc cần làm để chăm sóc, bảo vệ sức khoẻ về thể chất và tinh thần ở tuổi dậy thì.  − Giải thích được sự cần thiết phải giữ vệ sinh cơ thể, đặc biệt là ở tuổi dậy thì.  − Có ý thức và kĩ năng thực hiện vệ sinh cơ thể, đặc biệt là vệ sinh cơ quan sinh dục ngoài.",empty
G5,Khoa học,CON NGƯỜI VÀ SỨC KHOẺ,An toàn trong cuộc sống: Phòng tránh bị xâm hại,"− Nói được về cảm giác an toàn và quyền được an toàn, bảo vệ sự toàn vẹn của cá nhân và phản đối mọi sự xâm hại.  − Trình bày được những nguy cơ dẫn đến bị xâm hại tình dục và cách phòng tránh, ứng phó khi có nguy cơ bị xâm hại.  − Lập được danh sách những người đáng tin cậy để được giúp đỡ khi cần.  − Đưa ra được yêu cầu giúp đỡ khi bản thân hoặc bạn bè có nguy cơ bị xâm hại.",empty
G5,Khoa học,SINH VẬT VÀ MÔI TRƯỜNG,Vai trò của môi trường đối với sinh vật nói chung và con người nói riêng,"− Trình bày được các chức năng cơ bản của môi trường đối với sinh vật nói chung và con người nói riêng:  + Cung cấp chỗ ở, thức ăn và những nhu cầu sống thiết yếu khác.  + Nơi chứa đựng các chất thải do con người và sinh vật tạo ra trong quá trình sống.  + Bảo vệ con người và sinh vật khỏi những tác động từ bên ngoài.",empty
G5,Khoa học,SINH VẬT VÀ MÔI TRƯỜNG,Tác động của con người đến môi trường,"− Thu thập được một số thông tin, bằng chứng cho thấy con người có những tác động tiêu cực và những tác động tích cực đến môi trường và tài nguyên thiên nhiên.  − Thực hiện được một số việc làm thiết thực, phù hợp để góp phần bảo vệ tài nguyên thiên nhiên và môi trường.  − Xây dựng được nội dung và sử dụng cách trình bày phù hợp như dùng hình ảnh, sơ đồ,... để vận động mọi người cùng sống hoà hợp với thiên nhiên, bảo vệ môi trường và đa dạng sinh học ở địa phương.",empty
G5,Công nghệ,CÔNG NGHỆ VÀ ĐỜI SỐNG,Vai trò của công nghệ,Trình bày được vai trò của sản phẩm công nghệ trong đời sống.  - Nhận biết được những mặt trái khi sử dụng công nghệ.,empty
G5,Công nghệ,CÔNG NGHỆ VÀ ĐỜI SỐNG,Nhà sáng chế,Nêu được vai trò của sáng chế trong đời sống và sự phát triển của công nghệ.  - Tóm tắt được thông tin về một số nhà sáng chế nổi bật trong lịch sử loài người.  - Nêu được lịch sử sáng chế ra sản phẩm công nghệ tiêu biểu.  - Nêu được một số đức tính cần có để trở thành nhà sáng chế.,empty
G5,Công nghệ,CÔNG NGHỆ VÀ ĐỜI SỐNG,Tìm hiểu thiết kế,"Nhận thức được muốn tạo ra sản phẩm công nghệ cần phải thiết kế; thiết kế là một quá trình sáng tạo.  - Kể được tên các công việc chính khi thiết kế.  - Vẽ phác thảo, nêu được ý tưởng thiết kế một sản phẩm công nghệ đơn giản.  - Thiết kế được một sản phẩm thủ công kĩ thuật đơn giản theo hướng dẫn.",empty
G5,Công nghệ,CÔNG NGHỆ VÀ ĐỜI SỐNG,Sử dụng điện thoại,"Trình bày được tác dụng của điện thoại; nhận biết được các bộ phận cơ bản của điện thoại; nhận biết được các biểu tượng thể hiện trạng thái và chức năng hoạt động của điện thoại.  - Ghi nhớ, thực hiện được cuộc gọi tới các số điện thoại của người thân và các số điện thoại khẩn cấp khi cần thiết.  - Sử dụng điện thoại an toàn, tiết kiệm, hiệu quả và phù hợp với quy tắc giao tiếp.",empty
G5,Công nghệ,CÔNG NGHỆ VÀ ĐỜI SỐNG,Sử dụng tủ lạnh,"Trình bày được tác dụng của tủ lạnh trong gia đình.  - Nhận biết được vị trí, vai trò các khoang khác nhau trong tủ lạnh.  - Thực hiện được việc sắp xếp, bảo quản thực phẩm trong tủ lạnh đúng cách, an toàn.  - Nhận ra được một số biểu hiện bất thường của tủ lạnh trong quá trình sử dụng.",empty
G5,Công nghệ,THỦ CÔNG KĨ THUẬT,Lắp ráp mô hình xe điện chạy bằng pin,"Kể tên, nhận biết được các chi tiết của bộ lắp ghép mô hình xe điện chạy bằng pin.  - Lắp ráp, vận hành được được mô hình xe điện chạy bằng pin.",empty
G5,Công nghệ,THỦ CÔNG KĨ THUẬT,Lắp ráp mô hình máy phát điện gió,Mô tả được cách tạo ra điện từ gió.  - Nhận biết và mô tả được các bộ phận chính của mô hình máy phát điện gió.  - Lắp ráp được mô hình máy phát điện gió.  - Kiểm tra được hoạt động của mô hình với các tốc độ gió khác nhau.,empty
G5,Công nghệ,THỦ CÔNG KĨ THUẬT,Lắp ráp mô hình điện mặt trời,Mô tả được cách tạo ra điện từ ánh sáng mặt trời.  - Nhận biết và mô tả được các bộ phận chính của mô hình điện dùng năng lượng mặt trời.  - Lắp ráp được mô hình điện mặt trời.  - Kiểm tra được hoạt động của mô hình với những độ sáng mặt trời khác nhau.,empty
G5,Tin học,Chủ đề A. Máy tính và em,Những việc em có thể làm được nhờ máy tính,"Nêu được ví dụ máy tính giúp giải trí, học tập, tìm kiếm, trao đổi thông tin, hợp tác với bạn bè và tạo ra sản phẩm số theo ý tưởng của bản thân.  - Thể hiện được mong muốn biết sử dụng máy tính thành thạo để làm được nhiều việc hơn.",empty
G5,Tin học,Chủ đề B. Mạng máy tính và Internet,Tìm kiếm thông tin trên website,"Tìm được trên website cho trước những thông tin phù hợp và có ích cho nhiệm vụ đặt ra.  - Hợp tác, chia sẻ được thông tin với các bạn trong nhóm để hoàn thành công việc được giao.",empty
G5,Tin học,"Chủ đề C. Tổ chức lưu trữ, tìm kiếm và trao đổi thông tin",Tìm kiếm thông tin trong giải quyết vấn đề,"Giải thích được sự cần thiết, tầm quan trọng của việc thu thập và tìm kiếm thông tin trong giải quyết vấn đề.  - Tìm kiếm và chọn được thông tin phù hợp với vấn đề cần giải quyết.  - Thể hiện được sự hợp tác với người khácđể giải quyết vấn đề cụ thể.",empty
G5,Tin học,"Chủ đề C. Tổ chức lưu trữ, tìm kiếm và trao đổi thông tin",Cây thư mục và tìm tệp trên máy tính,Tạo được các thư mục với cấu trúc cây hợp lí.  - Sử dụng được công cụ tìm kiếm trên máy tính để tìm các thư mục và các tệp.,empty
G5,Tin học,"Chủ đề D. Đạo đức, pháp luật và văn hoá trong môi trường số",Bản quyền nội dung thông tin,"Giải thích được một số khái niệm liên quan đến bản quyền nội dung thông tin.  - Nhận biết và giải thích sơ lược được một số vấn đề đạo đức và tính hợp lệ của việc truy cập nội dung, việc bảo mật thông tin.  - Thể hiện được sự tôn trọng tính riêng tư và bản quyền nội dung thông tin.  - Thể hiện được sự không đồng tình với hiện tượng sai trái, gian dối trong học tập và đời sống như xem thư riêng hay sao chép tệp của bạn khi chưa được sự đồng ý,…",empty
G5,Tin học,Chủ đề E. Ứng dụng tin học,Thực hành soạn thảo văn bản,"Thực hiện thành thạo các thao tác chọn, xoá, sao chép, di chuyển một đoạn văn bản.  - Định dạng được kí tự để trình bày văn bản đẹp hơn: chọn kiểu, kích thước, màu sắc cho chữ.  - Đưa được hình ảnh vào trong văn bản một cách thành thạo.",empty
G5,Tin học,Chủ đề E. Ứng dụng tin học,"Chủ đề con (lựa chọn):
 Sử dụng phần mềm đồ hoạ tạo sản phẩm số đơn giản","Tạo được sản phẩm số đơn giản nhờ sử dụng phần mềm đồ hoạ, ví dụ thiệp chúc mừng để tặngngười thân nhân một dịpđặc biệt.",empty
G5,Tin học,Chủ đề E. Ứng dụng tin học,"Chủ đề con(lựa chọn):
 Sử dụng công cụ đa phương tiện hỗ trợ tạo sản phẩm đơn giản","Tạo được sản phẩm thủ công theo video hướng dẫn,ví dụ: gấp giấy, tạo đồ dùng tiện lợi cho gia đình,...",empty
G5,Tin học,Chủ đề F. Giải quyết vấn đề với sự trợ giúp của máy tính,Chơi và khám phá trong môi trường lập trình trực quan,"Nêu được ví dụ cụ thể mô tả các cấu trúc tuần tự, lặp, rẽ nhánh và sử dụng được các cấu trúc điều khiển này trong một số chương trình đơn giản.  - Sử dụng được biến nhớ và biểu thức trong một số chương trình đơn giản.  - Hợp tác được theo nhóm để viết kịch bản và chương trình thể hiện kịch bản.  - Chạy thử được chương trình.",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG VÀO BẢN THÂ,Hoạt động khám phá bản thân,"Nhận diện sự thay đổi của bản thân thông qua các tư liệu, các sản phẩm được lưu giữ. ",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG VÀO BẢN THÂ,Hoạt động khám phá bản thân,Nhận diện được khả năng kiểm soát cảm xúc của bản thân.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG VÀO BẢN THÂ,Hoạt động rèn luyện bản thân,Rèn luyện được một số đức tính cần thiết để thích ứng với môi trường học tập mới. ,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG VÀO BẢN THÂ,Hoạt động rèn luyện bản thân,Biết tự chủ và đảm bảo an toàn khi giao tiếp trên mạng.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG VÀO BẢN THÂ,Hoạt động rèn luyện bản thân,Nhận biết được những nguyên nhân gây hoả hoạn để phòng chống và biết cách thoát hiểm khi gặp hoả hoạn.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG VÀO BẢN THÂ,Hoạt động rèn luyện bản thân,Tham gia lập kế hoạch kinh doanh dựa trên hoạt động do trường tổ chức.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động chăm sóc gia đình,"Thể hiện được trách nhiệm, lòng biết ơn của mình với các thành viên trong gia đình bằng thái độ, lời nói, việc làm cụ thể.",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động chăm sóc gia đình,"Biết tạo bầu không khí vui vẻ, đầm ấm trong gia đình. ",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động chăm sóc gia đình,Biết lập sổ tay ghi chép chi tiêu của gia đình.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng nhà trường,"Đề xuất được những cách làm cụ thể để nuôi dưỡng, giữ gìn tình bạn, tình thầy trò.",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng nhà trường,Giải quyết được một số vấn đề nảy sinh trong mối quan hệ với bạn bè và thầy cô. ,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng nhà trường,Tham gia tổ chức sự kiện về truyền thống tôn sư trọng đạo và các truyền thống khác của nhà trường.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng nhà trường,Tham gia các hoạt động giáo dục của Đội Thiếu niên Tiền phong Hồ Chí Minh.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng cộng đồng,Thiết lập được quan hệ thân thiện với những người sống xung quanh.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng cộng đồng,"Tham gia tích cực các hoạt động xã hội, hoạt động lao động công ích và các lễ hội truyền thống ở địa phương.",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN XÃ HỘI,Hoạt động xây dựng cộng đồng,Đánh giá được sự đóng góp và sự tiến bộ của các thành viên khi tham gia hoạt động xã hội.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN TỰ NHIÊN,"Hoạt động tìm hiểu và bảo tồn cảnh
quan thiên nhiên",Thể hiện được cảm xúc và niềm tự hào đối với cảnh quan thiên nhiên của địa phương và đất nước.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN TỰ NHIÊN,"Hoạt động tìm hiểu và bảo tồn cảnh
quan thiên nhiên",Đề xuất được một số biện pháp bảo tồn cảnh quan thiên nhiên.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN TỰ NHIÊN,"Hoạt động tìm hiểu và bảo vệ môi
trường",Tìm hiểu được thực trạng môi trường nơi sinh sống.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG ĐẾN TỰ NHIÊN,"Hoạt động tìm hiểu và bảo vệ môi
trường","Tự nguyện tham gia và vận động được người thân cùng tham gia lao động công ích, giữ vệ sinh môi trường khu dân cư.",empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG NGHIỆP,Hoạt động tìm hiểu về nghề nghiệp,Tìm hiểu được những thông tin cơ bản về nghề mình mơ ước. ,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG NGHIỆP,Hoạt động tìm hiểu về nghề nghiệp,Tìm hiểu được về an toàn nghề nghiệp của nghề mơ ước.,empty
G5,Hoạt động trải nghiệm,HOẠT ĐỘNG HƯỚNG NGHIỆP,Hoạt động tìm hiểu về nghề nghiệp,Trình bày được ước mơ nghề nghiệp của bản thân.,empty
G5,Lịch sử và Điạ lý TH,ĐẤT NƯỚC VÀ CON NGƯỜI VIỆT NAM,"Vị trí địa lí, lãnh thổ, đơn vị hành
chính, Quốc kì, Quốc huy, Quốc
ca","Xác định được vị trí địa lí, của Việt Nam trên bản đồ hoặc lược đồ.",empty
